    0.136464768648147583E+02    0.142958639264106746E+01    0.554312128424644496E-04   -0.268467639088630694E+01   -0.114933625114417925E+09   -0.553331319988484527E+01    1
    0.950872302055358887E+01    0.734336340427398593E+00    0.356454468965530362E-04   -0.253866139650344858E+01   -0.110188451949779913E+09   -0.553831319988484871E+01    1
    0.132622718811035156E+02    0.266400122642517112E+00    0.308443152904510533E-05   -0.218596050143241882E+01   -0.106539637499367535E+09   -0.554331319988485038E+01    1
    0.748882889747619629E+01    0.168220171332359314E+01    0.328786989450454694E-04   -0.258996730446815526E+01   -0.852157538256144673E+08   -0.554831319988485117E+01    1
    0.815643846988677979E+01    0.161426997184753418E+01    0.415498590469360349E-04   -0.263044152855873126E+01   -0.764133636854048371E+08   -0.555331319988485106E+01    1
    0.130722683668136597E+02    0.174633248448371892E+01    0.428154813647270186E-04   -0.271712217926979083E+01   -0.463659245935238004E+08   -0.555831319988484740E+01    1
    0.145560830831527710E+02    0.188199019432067871E+01    0.793388473987579397E-04   -0.280280567407608050E+01   -0.443967536807969362E+08   -0.556331319988484108E+01    1
    0.806809365749359131E+01    0.100843768119812016E+01    0.627126260399818501E-04   -0.269123293161392230E+01   -0.280281443486187011E+08   -0.556831319988484541E+01    1
    0.144077599048614502E+02    0.137094705700874342E+01    0.564539144635200542E-04   -0.276684713363647461E+01   -0.277706210333995894E+08   -0.557331319988484619E+01    1
    0.100817781686782837E+02    0.192010012269020081E+01    0.517889071106910725E-04   -0.275066093206405649E+01   -0.265355634940206707E+08   -0.557831319988484164E+01    1
    0.633823037147521973E+01    0.181933516860008249E+01    0.953007735610008309E-04   -0.276251434683799779E+01   -0.246740429484633617E+08   -0.558331319988483532E+01    1
    0.138870418071746826E+02    0.144043827056884760E+00    0.545484737157821638E-04   -0.253203090429306066E+01   -0.208296283727373853E+08   -0.558831319988483610E+01    1
    0.662876844406127930E+01    0.103306873440742497E+01    0.602870599031448366E-04   -0.268710387945175189E+01   -0.180780395963070765E+08   -0.559331319988483600E+01    1
    0.547532200813293457E+01    0.190043570995330802E+01    0.672414533495903057E-04   -0.274195300340652448E+01   -0.125791519610433709E+08   -0.559831319988484122E+01    1
    0.945966899394989014E+01    0.191618193984031682E+01    0.324013488888740529E-04   -0.274680356383323687E+01   -0.964180013289684802E+07   -0.560331319988485266E+01    1
    0.130264389514923096E+02    0.557619702816009477E+00    0.212919062972068815E-04   -0.262472846508026159E+01   -0.839098926523296535E+07   -0.560831319988485166E+01    1
    0.647635459899902344E+01    0.174555718302726737E+01    0.828453271389007639E-04   -0.280932710766792315E+01   -0.810633724822935555E+07   -0.561331319988484800E+01    1
    0.584892213344573975E+01    0.166878603100776668E+01    0.389393363595008882E-04   -0.270702785849571237E+01   -0.778615799661256187E+07   -0.561831319988484346E+01    1
    0.130385273694992065E+02    0.132650074362754822E+01    0.802981501817703224E-04   -0.287280318737030038E+01   -0.691630374728602730E+07   -0.562331319988484069E+01    1
    0.133537572622299194E+02    0.118236352801322941E+01    0.241825546026229883E-04   -0.272995032668113691E+01   -0.684353870274782367E+07   -0.562831319988483703E+01    1
    0.956881582736968994E+01    0.107674733400344858E+01    0.165372675657272346E-05   -0.239100100994110143E+01   -0.675111766123643424E+07   -0.563331319988483337E+01    1
    0.114892220497131348E+02    0.163391615152359004E+01    0.998099687099456798E-04   -0.290813093185424787E+01   -0.621381859110502806E+07   -0.563831319988483060E+01    1
    0.898136138916015625E+01    0.741604650020599276E+00    0.947550502419471823E-04   -0.280361914038658178E+01   -0.619177719397833757E+07   -0.564331319988483582E+01    1
    0.122637069225311279E+02    0.154313985705375667E+01    0.355905511975288392E-04   -0.279342776536941528E+01   -0.616025622037134320E+07   -0.564831319988484637E+01    1
    0.142622959613800049E+02    0.279015362262725830E+00    0.591161608695983866E-05   -0.244313737154006994E+01   -0.456329583323010802E+07   -0.565331319988485337E+01    1
    0.132607072591781616E+02    0.981821715831756481E+00    0.519096741080284112E-04   -0.282420030236244202E+01   -0.426791166870097350E+07   -0.565831319988484260E+01    1
    0.134772276878356934E+02    0.128369076251983638E+01    0.431717752814292892E-04   -0.284549595117568987E+01   -0.316161914378987532E+07   -0.566331319988483273E+01    1
    0.549849033355712891E+01    0.686919510364532471E+00    0.354762456417083736E-04   -0.265768942236900330E+01   -0.286512136678706342E+07   -0.566831319988483973E+01    1
    0.671813607215881348E+01    0.825066429376602128E+00    0.169441291689872762E-04   -0.263289359211921692E+01   -0.242519285854275525E+07   -0.567331319988485205E+01    1
    0.134974974393844604E+02    0.942950302362441928E+00    0.922019869089126792E-05   -0.265958316922187787E+01   -0.234316839578143833E+07   -0.567831319988484218E+01    1
    0.834471642971038818E+01    0.170778473615646353E+01    0.528623207211494434E-04   -0.286351191401481664E+01   -0.212031246473585861E+07   -0.568331319988483941E+01    1
    0.946968972682952881E+01    0.164080262184143066E+00    0.151547996401786821E-04   -0.249573273062706003E+01   -0.205706882025687699E+07   -0.568831319988484108E+01    1
    0.564658701419830322E+01    0.153102698922157288E+01    0.384037330150604252E-04   -0.276773647665977496E+01   -0.205054508804568578E+07   -0.569331319988483653E+01    1
    0.588370680809020996E+01    0.771203023195266679E+00    0.497570286393165566E-04   -0.274783865809440631E+01   -0.171944828059835290E+07   -0.569831319988483376E+01    1
    0.138477224111557007E+02    0.133562429547309880E+01    0.479201644659042407E-05   -0.263887233734130877E+01   -0.165181796587717836E+07   -0.570331319988484253E+01    1
    0.147325390577316284E+02    0.447504246234893821E+00    0.771811711788177485E-05   -0.258500915765762329E+01   -0.163958912764077284E+07   -0.570831319988485753E+01    1
    0.733628571033477783E+01    0.439405822753906272E+00    0.985517251491546742E-05   -0.254347367882728559E+01   -0.141211297726246086E+07   -0.571331319988484942E+01    1
    0.143752521276473999E+02    0.180192667245864868E+01    0.767439914941787720E-04   -0.299345203042030317E+01   -0.122512758287146944E+07   -0.571831319988485021E+01    1
    0.579670250415802002E+01    0.965585684776306130E+00    0.195480042695999153E-05   -0.243317849636077899E+01   -0.955266238928286475E+06   -0.572331319988484477E+01    1
    0.714863896369934082E+01    0.594682532548904352E+00    0.539231655001640343E-04   -0.278994094729423558E+01   -0.924307013784043374E+06   -0.572831319988484466E+01    1
    0.129634177684783936E+02    0.122032045722007765E+01    0.587101227045059191E-05   -0.267897499203681955E+01   -0.920201632289914298E+06   -0.573331319988485255E+01    1
    0.929484367370605469E+01    0.413482713699340865E+00    0.571161502599716202E-04   -0.279602105021476754E+01   -0.819326770422323840E+06   -0.573831319988484623E+01    1
    0.114056289196014404E+02    0.813922291994094826E+00    0.159928043484687799E-04   -0.275412532687187195E+01   -0.711880831234006211E+06   -0.574331319988484079E+01    1
    0.142702448368072510E+02    0.160840051174163823E+01    0.400321106910705594E-04   -0.293993165493011510E+01   -0.706107331793097896E+06   -0.574831319988483802E+01    1
    0.121908849477767944E+02    0.258167839050292947E+00    0.901116663217544709E-05   -0.257352391481399545E+01   -0.662041456134563545E+06   -0.575331319988485035E+01    1
    0.892926514148712158E+01    0.102823629379272452E+01    0.498340643644332889E-04   -0.288618138432502747E+01   -0.642289721589988796E+06   -0.575831319988484758E+01    1
    0.870758652687072754E+01    0.190925269722938529E+01    0.147671013474464426E-04   -0.279699397087097168E+01   -0.614589823715525214E+06   -0.576331319988484214E+01    1
    0.522225856781005859E+01    0.173127616643905635E+01    0.970603155493736272E-04   -0.294037298560142535E+01   -0.603273065468178713E+06   -0.576831319988483848E+01    1
    0.787356793880462646E+01    0.182338823080062862E+01    0.255984423160553013E-04   -0.284586955904960615E+01   -0.598793573619674658E+06   -0.577331319988484193E+01    1
    0.540316939353942871E+01    0.907402515411376842E+00    0.927539270520210302E-04   -0.288247531652450562E+01   -0.591406352051165770E+06   -0.577831319988485603E+01    1
    0.137187266349792480E+02    0.199812573194503784E+01    0.460714578032493568E-04   -0.297795947790145910E+01   -0.578018367370594991E+06   -0.578331319988485149E+01    1
    0.117034155130386353E+02    0.754812633991241433E+00    0.124462459683418289E-04   -0.273693551421165449E+01   -0.517159856249401171E+06   -0.578831319988485049E+01    1
    0.563058257102966309E+01    0.167521290183067317E+01    0.390442890524864218E-04   -0.285713385343551618E+01   -0.459004607377370703E+06   -0.579331319988485305E+01    1
    0.786180794239044189E+01    0.128570285439491272E+01    0.261964177489280720E-04   -0.283657647371292132E+01   -0.447193403849623050E+06   -0.579831319988484672E+01    1
    0.845576345920562744E+01    0.174932587742805490E+01    0.637015157341957116E-04   -0.297293247580528242E+01   -0.436567121321051149E+06   -0.580331319988483418E+01    1
    0.125774049758911133E+02    0.175575535297393803E+01    0.761414133906364483E-04   -0.303959016799926740E+01   -0.394321113752908946E+06   -0.580831319988483852E+01    1
    0.518685698509216309E+01    0.720289069414138727E+00    0.866112794876098689E-04   -0.287089177370071447E+01   -0.349670063931765966E+06   -0.581331319988483841E+01    1
    0.100080263614654541E+02    0.138086146116256719E+00    0.518443751931190526E-04   -0.273466815948486364E+01   -0.271725066408512124E+06   -0.581831319988483298E+01    1
    0.128254395723342896E+02    0.321316516399383523E+00    0.131229860782623304E-04   -0.269504035711288470E+01   -0.254613783781774924E+06   -0.582331319988483287E+01    1
    0.140811526775360107E+02    0.183141496777534485E+01    0.554663701653480541E-04   -0.303852336406707746E+01   -0.251834591639556806E+06   -0.582831319988482743E+01    1
    0.130281502008438110E+02    0.421802085638046220E+00    0.551507567763328556E-04   -0.290116057991981524E+01   -0.203945919670954579E+06   -0.583331319988483976E+01    1
    0.731739163398742676E+01    0.199487062096595769E+01    0.296105313301086468E-04   -0.291498565673828125E+01   -0.203233004552360391E+06   -0.583831319988485298E+01    1
    0.613861382007598877E+01    0.156588497757911682E+01    0.555597925782203678E-04   -0.295049459934234637E+01   -0.191365566887117137E+06   -0.584331319988483866E+01    1
    0.123709148168563843E+02    0.547431951761245705E+00    0.645658205747604328E-04   -0.294581889510154760E+01   -0.191072132365701807E+06   -0.584831319988482967E+01    1
    0.883152544498443604E+01    0.104807525873184204E+00    0.531786776185035699E-04   -0.272064489722251901E+01   -0.164049198895240872E+06   -0.585331319988482779E+01    1
    0.866796493530273438E+01    0.998771214485168368E+00    0.689658262133598413E-04   -0.298861653208732614E+01   -0.158885948093699961E+06   -0.585831319988484900E+01    1
    0.705511927604675293E+01    0.253768914937973045E+00    0.791813357472419792E-04   -0.284687520861625654E+01   -0.126814546154825905E+06   -0.586331319988484356E+01    1
    0.121120637655258179E+02    0.988692522048950084E+00    0.424677082896232603E-04   -0.298143950104713440E+01   -0.117116013529103322E+06   -0.586831319988484879E+01    1
    0.132064843177795410E+02    0.171876556873321529E+01    0.628046113252639824E-05   -0.281874329447746286E+01   -0.115583782463762574E+06   -0.587331319988484513E+01    1
    0.502103984355926514E+01    0.278299856185913075E+00    0.649278914332389898E-04   -0.278935329914093000E+01   -0.108999235486859208E+06   -0.587831319988484502E+01    1
    0.127820748090744019E+02    0.879190647602081210E+00    0.851431514620781035E-04   -0.305888799428939828E+01   -0.107172430685514992E+06   -0.588331319988485202E+01    1
    0.530178248882293701E+01    0.376520901918411255E+00    0.956756905913353054E-04   -0.288415400385856646E+01   -0.896959636017738376E+05   -0.588831319988484836E+01    1
    0.134543246030807495E+02    0.109702816009521475E+01    0.796371680498123267E-05   -0.282470074892044076E+01   -0.852746951313755853E+05   -0.589331319988484292E+01    1
    0.148627823591232300E+02    0.171049319505691533E+01    0.984167225956916844E-04   -0.316295256614685050E+01   -0.749291738333946414E+05   -0.589831319988485081E+01    1
    0.109683334827423096E+02    0.302565908432006814E+00    0.130427048802375813E-04   -0.273875304460525548E+01   -0.693713576380942250E+05   -0.590331319988485426E+01    1
    0.109027206897735596E+02    0.119331616163253784E+01    0.651618487238884054E-04   -0.307514191865921038E+01   -0.526013021447049759E+05   -0.590831319988484704E+01    1
    0.101099181175231934E+02    0.197324745655059819E+01    0.508056704401969902E-04   -0.309167137742042542E+01   -0.385153318178230475E+05   -0.591331319988483450E+01    1
    0.109496188163757324E+02    0.175957444310188293E+01    0.636687836647033755E-04   -0.312323088049888620E+01   -0.339627335570070863E+05   -0.591831319988484683E+01    1
    0.127836722135543823E+02    0.265320748090744019E+00    0.351540881991386418E-04   -0.289028269052505493E+01   -0.330859091394624556E+05   -0.592331319988484406E+01    1
    0.689602136611938477E+01    0.587996548414230324E+00    0.860303457379341194E-04   -0.300565085411071786E+01   -0.308654800812120302E+05   -0.592831319988482353E+01    1
    0.665800392627716064E+01    0.722447478771209628E+00    0.682427997589111297E-04   -0.300074548125267038E+01   -0.274354180322695829E+05   -0.593331319988484207E+01    1
    0.134887939691543579E+02    0.180212055444717412E+01    0.700142968893051164E-04   -0.316535865068435651E+01   -0.261961443346133310E+05   -0.593831319988486150E+01    1
    0.141008317470550537E+02    0.455963027477264360E+00    0.562462776899337763E-05   -0.275596731901168823E+01   -0.235129414909103252E+05   -0.594331319988484363E+01    1
    0.117706871032714844E+02    0.863567858934402355E+00    0.508901058435440079E-04   -0.306149656772613543E+01   -0.207398264079273868E+05   -0.594831319988483731E+01    1
    0.586846828460693359E+01    0.551793050765991167E+00    0.876219374537467983E-04   -0.300003450512886038E+01   -0.187382566031203569E+05   -0.595331319988485230E+01    1
    0.856639027595520020E+01    0.104317158460617065E+00    0.313706752061843866E-04   -0.277635912895202619E+01   -0.181499258360786516E+05   -0.595831319988485220E+01    1
    0.957293808460235596E+01    0.510906374454498269E+00    0.838540614247322173E-04   -0.308012226223945618E+01   -0.839953497661597066E+04   -0.596331319988484676E+01    1
    0.117677617073059082E+02    0.160183966755867013E+01    0.640143465995788571E-05   -0.292049317359924299E+01   -0.639106596771085424E+04   -0.596831319988483333E+01    1
    0.113307029008865356E+02    0.191778078675270081E+01    0.899517798423767165E-04   -0.323653281927108782E+01   -0.613625631012998474E+04   -0.597331319988483767E+01    1
    0.138783061504364014E+02    0.111478447914123535E+00    0.899265563488006733E-05   -0.384622734785079956E+01   -0.498139544177144307E+04   -0.597831319988483756E+01    1
    0.108962303400039673E+02    0.566833627223968461E+00    0.954290491342544694E-05   -0.398091961145401019E+01   -0.498051359800417504E+04   -0.598331319988483834E+01    1
    0.857731521129608154E+01    0.226091128587722789E+00    0.977338069677352971E-05   -0.379839455485343924E+01   -0.498029678747384150E+04   -0.598831319988485067E+01    1
    0.134094738960266113E+02    0.120595204830169681E+00    0.443722580075263964E-04   -0.391070171594619742E+01   -0.498022726315234468E+04   -0.599331319988483902E+01    1
    0.115263915061950684E+02    0.104422819614410411E+00    0.739307742714881975E-04   -0.391605951786041251E+01   -0.497994494093265530E+04   -0.599831319988483536E+01    1
    0.547019898891448975E+01    0.141722339391708363E+00    0.715714511871337931E-04   -0.386557930707931519E+01   -0.497978735772564596E+04   -0.600331319988484058E+01    1
    0.131300711631774902E+02    0.421617943048477217E+00    0.303569632768630963E-05   -0.376229547262191755E+01   -0.497969481229045232E+04   -0.600831319988484402E+01    1
    0.513916075229644775E+01    0.222935563325881964E+00    0.456382225751876837E-04   -0.383274088501930255E+01   -0.497882244875007200E+04   -0.601331319988484836E+01    1
    0.604817748069763184E+01    0.111970997452735910E+01    0.141354556083679218E-04   -0.389754967689514142E+01   -0.497737723065114187E+04   -0.601831319988485181E+01    1
    0.801945745944976807E+01    0.355304640531539873E+00    0.395594518184661840E-04   -0.389147682189941424E+01   -0.497665322859260868E+04   -0.602331319988484992E+01    1
    0.100145632028579712E+02    0.788734167814254761E+00    0.596432846784591724E-05   -0.379457104802131662E+01   -0.497636887640757232E+04   -0.602831319988484537E+01    1
    0.942113399505615234E+01    0.419455116987228371E+00    0.497609350085258497E-04   -0.394208013415336600E+01   -0.497564343264153285E+04   -0.603331319988483905E+01    1
    0.118514794111251831E+02    0.355978810787200950E+00    0.599263521432876625E-04   -0.395214285850524893E+01   -0.497516666762554087E+04   -0.603831319988483450E+01    1
    0.129957073926925659E+02    0.770861124992370583E+00    0.173326594829559354E-04   -0.391364380717277527E+01   -0.497481466966953303E+04   -0.604331319988483973E+01    1
    0.126569950580596924E+02    0.139394891262054443E+01    0.376075267791748049E-05   -0.378304514884948739E+01   -0.497459646409913512E+04   -0.604831319988484406E+01    1
    0.788052976131439209E+01    0.191545963883399972E+01    0.217290124893188492E-04   -0.396283785104751596E+01   -0.497430365952020020E+04   -0.605331319988484662E+01    1
    0.103768849372863770E+02    0.615890640020370417E+00    0.157495591044425983E-04   -0.384418252706527719E+01   -0.497420747246959945E+04   -0.605831319988484918E+01    1
    0.126930195093154907E+02    0.315688049793243386E+00    0.870298156738281325E-04   -0.396150174140930167E+01   -0.497380180533450493E+04   -0.606331319988484108E+01    1
    0.522605776786804199E+01    0.104675406217575073E+01    0.656779379248619103E-04   -0.398420394062995920E+01   -0.497372834658750526E+04   -0.606831319988483475E+01    1
    0.127510655574766787E+02    0.514591501019436404E+00    0.596464252355074012E-04   -0.398364069549262201E+01   -0.497325182941395178E+04   -0.607331319988483642E+01    1
    0.729648411273956299E+01    0.218389528989791859E+00    0.217798838019371044E-04   -0.364709287881851196E+01   -0.497155179614405915E+04   -0.607831319988483898E+01    1
    0.814952373504638672E+01    0.568464976549148515E+00    0.666230609416961633E-04   -0.394324240684509286E+01   -0.497138977373928810E+04   -0.608331319988483799E+01    1
    0.111648887395858765E+02    0.471227496862411499E+00    0.448387327790260296E-04   -0.390102154612541208E+01   -0.497133380073024728E+04   -0.608831319988483255E+01    1
    0.115868335962295532E+02    0.684089875221252419E+00    0.340800077915191649E-04   -0.392139353752136222E+01   -0.497122151812497577E+04   -0.609331319988483422E+01    1
    0.576534211635589600E+01    0.143294184207916264E+01    0.290384488701820402E-04   -0.389110661149024972E+01   -0.497083910037435726E+04   -0.609831319988483944E+01    1
    0.822947323322296143E+01    0.198672248125076290E+01    0.171599590182304389E-04   -0.389378336071968079E+01   -0.497057704736627420E+04   -0.610331319988484200E+01    1
    0.137605470418930054E+02    0.105394037961959830E+01    0.433615646362304718E-04   -0.398830184936523446E+01   -0.496882998241758196E+04   -0.610831319988484456E+01    1
    0.130780220031738281E+02    0.116599544882774353E+01    0.114545710682868978E-04   -0.383237882852554312E+01   -0.496860386183945411E+04   -0.611331319988484534E+01    1
    0.110146665573120117E+02    0.192238197326660165E+01    0.164480143785476713E-04   -0.388862804770469683E+01   -0.496754784918560017E+04   -0.611831319988484612E+01    1
    0.105741667747497559E+02    0.115047254562377943E+01    0.129316093921661389E-04   -0.379892693758010846E+01   -0.496508939633443060E+04   -0.612331319988484957E+01    1
    0.145381033420562744E+02    0.494944518804550149E+00    0.573960634469985949E-04   -0.389125247597694379E+01   -0.496319764186229713E+04   -0.612831319988484058E+01    1
    0.657521188259124756E+01    0.823465996980667025E+00    0.566775039434432967E-04   -0.386663512587547320E+01   -0.496200549935586787E+04   -0.613331319988483337E+01    1
    0.745864365189804346E+01    0.128275915805782570E+00    0.758915634719791815E-04   -0.361914796408928785E+01   -0.495987110433507405E+04   -0.613831319988484392E+01    1
    0.854944467544555664E+01    0.136896467208862310E+00    0.218448109626770057E-04   -0.349790816307067853E+01   -0.495983939830580493E+04   -0.614331319988484204E+01    1
    0.913490176200866699E+01    0.133827046751976009E+01    0.688794258236885142E-04   -0.396454768180847150E+01   -0.495976726929586130E+04   -0.614831319988483216E+01    1
    0.100764614343643188E+02    0.243061691522598267E+00    0.198143132925033600E-04   -0.359897266030311602E+01   -0.495956527477354484E+04   -0.615331319988483472E+01    1
    0.554767370223999023E+01    0.525333935022354148E+00    0.187279118895530737E-04   -0.363407968282699567E+01   -0.495916042931622360E+04   -0.615831319988484527E+01    1
    0.111351352930068970E+02    0.184920284748077401E+01    0.364328045248985303E-04   -0.392306871414184588E+01   -0.495831710960273358E+04   -0.616331319988484516E+01    1
    0.942626774311065674E+01    0.696341812610626221E+00    0.698616652488708565E-04   -0.388859815001487741E+01   -0.495707114218141942E+04   -0.616831319988484594E+01    1
    0.116558063030242920E+02    0.109439172744750968E+01    0.174645791053771985E-04   -0.379259508252143851E+01   -0.495704595393681939E+04   -0.617331319988485472E+01    1
    0.773324983466979443E+01    0.478540567231845682E+00    0.159818478572309413E-04   -0.363079241076423953E+01   -0.495552097607415817E+04   -0.617831319988485106E+01    1
    0.762005209922790527E+01    0.836577945947647006E+00    0.518556399345397977E-04   -0.384221018552780169E+01   -0.495534501682160226E+04   -0.618331319988484296E+01    1
    0.102012741565704346E+02    0.346807581186294511E+00    0.769132222533225985E-04   -0.379534340500831613E+01   -0.495442309535413369E+04   -0.618831319988483397E+01    1
